"transaction_id","account_id","transaction_date","posted_date","description","amount","currency","source_file","client_reported_category"
"T01468","A005","2025-06-08 00:00:00","2025-06-09","Walgreens","-87.42","USD","A005_06_export.csv",""
"T01469","A001","2025-05-03","2025-05-04","Marriott","-363.86","USD","A001_05_export.csv",""
"T01470","A005","2025-03-05 00:00:00","2025-03-06","MARRIOTT HOTEL","-177.04","USD","A005_03_export.csv",""
"T01471","A003","7/16/2025","2025-07-17","Target","-158.4","USD","A003_07_export.csv",""
"T01472","A003","2025-06-16 00:00:00","2025-06-17","Target","-251.96","USD","A003_06_export.csv",""
"T01473","A003","2025-03-01","2025-03-02","Uber","-87.16","USD","A003_03_export.csv","Shopping"
"T01474","A002","2025-11-19","2025-11-20","DoorDash","-46.7","USD","A002_11_export.csv",""
"T01475","A001","12/12/2025","2025-12-13","Netflix","-23.76","USD","A001_12_export.csv",""
"T01476","A002","2025-06-26 00:00:00","2025-06-27","TARGET T-2450","-19.13","USD","A002_06_export.csv",""
"T01477","A005","2025-06-01 00:00:00","2025-06-03","Costco","-162.9","USD","A005_06_export.csv",""
"T01478","A005","2025-11-07","2025-11-08","CVS","-35.6","USD","A005_11_export.csv",""
"T01479","A002","2025-03-05","2025-03-06","Southwest Gas","-223.58","USD","A002_03_export.csv","Shopping"
"T01480","A003","2025-02-06 00:00:00","2025-02-07","CVS/PHARMACY #8829","-90.04","USD","A003_02_export.csv","Food"
"T01481","A004","2025-12-16 00:00:00","2025-12-18","WALGREENS #04712","-124.8","USD","A004_12_export.csv",""
"T01482","A003","2025-03-14 00:00:00","2025-03-15","Trader Joe's","-100.34","USD","A003_03_export.csv",""
"T01483","A002","2025-02-27","2025-03-01","MARRIOTT HOTEL","-729.01","USD","A002_02_export.csv",""
"T01484","A001","7/22/2025","2025-07-23","NV Energy","-190.27","USD","A001_07_export.csv",""
"T01485","A001","2025-11-10","2025-11-11","AIRBNB * HM","-881.4","USD","A001_11_export.csv",""
"T01486","A004","2025-05-06 00:00:00","2025-05-07","Amazon","-93.89","USD","A004_05_export.csv",""
"T01487","A003","2025-09-22 00:00:00","2025-09-24","AMZN Mktp US*","-229","USD","A003_09_export.csv",""
"T01488","A005","10/23/2025","2025-10-24","NVENERGY PAYMENT","-104.26","USD","A005_10_export.csv",""
"T01489","A004","2025-12-22 00:00:00","2025-12-23","NIKE LAS VEGAS","-142.94","USD","A004_12_export.csv",""
"T01490","A005","2025-03-12","2025-03-13","UBER *TRIP","-49.52","USD","A005_03_export.csv",""
"T01491","A001","2025-02-22 00:00:00","2025-02-23","NETFLIX.COM","-54.06","USD","A001_02_export.csv",""
"T01492","A002","4/17/2025","2025-04-18","TRADER JOES 124","-64.38","USD","A002_04_export.csv",""
"T01493","A001","10/4/2025","2025-10-05","LVAC","-90.18","USD","A001_10_export.csv",""
"T01494","A005","2025-07-27","2025-07-29","TARGET T-2450","-143.37","USD","A005_07_export.csv",""
"T01495","A004","2025-10-06 00:00:00","2025-10-07","NVENERGY PAYMENT","-57.26","USD","A004_10_export.csv",""
"T01496","A004","7/30/2025","2025-07-31","NIKE LAS VEGAS","-205.68","USD","A004_07_export.csv",""
"T01497","A002","7/7/2025","2025-07-08","CHIPOTLE 2841","-24.15","USD","A002_07_export.csv",""
"T01498","A003","12/27/2025","2025-12-28","Walgreens","-43.67","USD","A003_12_export.csv",""
"T01499","A001","6/20/2025","2025-06-21","MARRIOTT HOTEL","-142.93","USD","A001_06_export.csv",""
"T01500","A002","8/14/2025","2025-08-15","SPOTIFY USA","-72.98","USD","A002_08_export.csv",""
"T01501","A003","5/1/2025","2025-05-03","NIKE LAS VEGAS","-219.28","USD","A003_05_export.csv",""
"T01502","A003","4/18/2025","2025-04-19","Cox Communications","-147.43","USD","A003_04_export.csv",""
"T01503","A002","2025-12-18","2025-12-19","Chipotle","-60.78","USD","A002_12_export.csv",""
"T01504","A003","2025-01-13 00:00:00","2025-01-14","CVS","-86.26","USD","A003_01_export.csv",""
"T01505","A005","2025-01-20 00:00:00","2025-01-21","Netflix","-39.72","USD","A005_01_export.csv",""
"T01506","A004","7/3/2025","2025-07-05","Southwest Airlines","-894.33","USD","A004_07_export.csv",""
"T01507","A002","7/1/2025","2025-07-02","AMAZON.COM*","-162.08","USD","A002_07_export.csv",""
"T01508","A005","2025-04-15 00:00:00","2025-04-16","Trader Joe's","-155.41","USD","A005_04_export.csv","Bills"
"T01509","A004","3/18/2025","2025-03-20","Trader Joe's","-152.76","USD","A004_03_export.csv",""
"T01510","A005","7/20/2025","2025-07-21","SOUTHWEST AIR","-768.13","USD","A005_07_export.csv",""
"T01511","A001","2025-04-23","2025-04-24","AMC Theatres","-26.51","USD","A001_04_export.csv",""
"T01512","A003","6/19/2025","2025-06-20","DD *DOORDASH","-99.07","USD","A003_06_export.csv","Food"
"T01513","A005","11/17/2025","2025-11-18","WALGREENS #04712","-118.18","USD","A005_11_export.csv",""
"T01514","A005","10/12/2025","2025-10-13","UBER *TRIP","-91.84","USD","A005_10_export.csv",""
"T01515","A002","2025-07-08 00:00:00","2025-07-09","Chipotle","-27.38","USD","A002_07_export.csv",""
"T01516","A003","4/19/2025","2025-04-21","Chevron","-26.07","USD","A003_04_export.csv",""
"T01517","A002","2025-12-07","2025-12-08","Chevron","-17.3","USD","A002_12_export.csv","Other"
"T01518","A002","2025-05-09 00:00:00","2025-05-10","SPOTIFY USA","-60.37","USD","A002_05_export.csv","Other"
"T01519","A002","3/7/2025","2025-03-08","Netflix","-35.51","USD","A002_03_export.csv",""
"T01520","A005","2025-03-15","2025-03-17","Target","-147.1","USD","A005_03_export.csv",""
"T01521","A003","3/13/2025","2025-03-15","TARGET T-2450","-79.08","USD","A003_03_export.csv","Shopping"
"T01522","A005","2025-10-23 00:00:00","2025-10-24","Spotify","-56.04","USD","A005_10_export.csv","Shopping"
"T01523","A005","2025-05-27","2025-05-28","COX COMMUNICATIONS","-210.48","USD","A005_05_export.csv",""
"T01524","A003","2025-10-02","2025-10-03","SMITHS #348","-121.75","USD","A003_10_export.csv",""
"T01525","A001","8/3/2025","2025-08-04","SPOTIFY USA","-44.46","USD","A001_08_export.csv",""
"T01526","A003","2025-04-16 00:00:00","2025-04-18","UBER *TRIP","-70.81","USD","A003_04_export.csv",""
"T01527","A005","2025-12-21 00:00:00","2025-12-23","SOUTHWEST AIR","-197.73","USD","A005_12_export.csv","Shopping"
"T01528","A003","2025-02-15 00:00:00","2025-02-16","Target","-21.31","USD","A003_02_export.csv",""
"T01529","A002","2025-07-26","2025-07-27","Airbnb","-151.01","USD","A002_07_export.csv","Bills"
"T01530","A001","2025-04-20 00:00:00","2025-04-21","Spotify","-74.84","USD","A001_04_export.csv",""
"T01531","A002","2025-09-10","2025-09-11","COSTCO WHSE #1320","-52.09","USD","A002_09_export.csv",""
"T01532","A005","4/27/2025","2025-04-28","AMZN Mktp US*","-29","USD","A005_04_export.csv",""
"T01533","A001","10/3/2025","2025-10-04","UBER *TRIP","-13.37","USD","A001_10_export.csv",""
"T01534","A002","2025-02-16","2025-02-17","SW GAS CORP","-200.88","USD","A002_02_export.csv",""
"T01535","A001","12/28/2025","2025-12-29","Netflix","-24.56","USD","A001_12_export.csv",""
"T01536","A005","2025-05-28","2025-05-29","SHELL OIL 5742","-73.38","USD","A005_05_export.csv",""
"T01537","A003","2025-11-19 00:00:00","2025-11-20","Uber","-88.83","USD","A003_11_export.csv",""
"T01538","A001","2025-09-09","2025-09-11","Southwest Airlines","-426.76","USD","A001_09_export.csv",""
"T01539","A001","2025-01-16","2025-01-17","SMITHS #348","-90.72","USD","A001_01_export.csv",""
"T01540","A005","2025-05-12","2025-05-13","CHEVRON 0209341","-57.73","USD","A005_05_export.csv",""
"T01541","A002","2025-11-22 00:00:00","2025-11-23","LAS VEGAS ATHLETIC CLUB","-28.01","USD","A002_11_export.csv",""
"T01542","A004","2025-05-19 00:00:00","2025-05-20","Chevron","-77.19","USD","A004_05_export.csv",""
"T01543","A005","2025-10-20","2025-10-21","SPOTIFY USA","-49.51","USD","A005_10_export.csv",""
"T01544","A001","2025-07-01 00:00:00","2025-07-03","LAS VEGAS ATHLETIC CLUB","-29.04","USD","A001_07_export.csv",""
"T01545","A002","2025-11-20","2025-11-22","UBER *TRIP","-28.27","USD","A002_11_export.csv",""
"T01546","A002","2025-05-05 00:00:00","2025-05-07","SOUTHWEST AIR","-473.72","USD","A002_05_export.csv",""
"T01547","A003","2025-10-25 00:00:00","2025-10-26","CHIPOTLE 2841","-60.79","USD","A003_10_export.csv",""
"T01548","A004","1/1/2025","2025-01-02","AMC 0039 TOWN SQUARE","-49.15","USD","A004_01_export.csv",""
"T01549","A002","2025-06-19 00:00:00","2025-06-20","UBER *EATS","-87","USD","A002_06_export.csv",""
"T01550","A002","2025-06-27","2025-06-28","NVENERGY PAYMENT","-108.05","USD","A002_06_export.csv",""
"T01551","A002","2025-11-30","2025-12-01","CHEVRON 0209341","-21.93","USD","A002_11_export.csv",""
"T01552","A002","9/18/2025","2025-09-19","Southwest Gas","-61.7","USD","A002_09_export.csv",""
"T01553","A001","2025-04-21 00:00:00","2025-04-22","SMITHS GROCERY 0348","-128.29","USD","A001_04_export.csv",""
"T01554","A004","2025-07-12","2025-07-14","NVENERGY PAYMENT","-122.95","USD","A004_07_export.csv",""
"T01555","A002","2/8/2025","2025-02-09","MARRIOTT HOTEL","-879.62","USD","A002_02_export.csv",""
"T01556","A005","2025-05-18","2025-05-19","AMAZON.COM*","-140.62","USD","A005_05_export.csv",""
"T01557","A002","1/2/2025","2025-01-03","NIKE LAS VEGAS","-165.23","USD","A002_01_export.csv",""
"T01558","A005","2025-01-01","2025-01-02","TRADER JOES 124","-21.71","USD","A005_01_export.csv",""
"T01559","A002","1/7/2025","2025-01-08","SPOTIFY USA","-32.76","USD","A002_01_export.csv",""
"T01560","A001","2025-06-01 00:00:00","2025-06-02","AMC Theatres","-37.26","USD","A001_06_export.csv",""
"T01561","A004","2025-11-04","2025-11-05","NIKE LAS VEGAS","-222.6","USD","A004_11_export.csv",""
"T01562","A001","7/31/2025","2025-08-01","Chipotle","-109.45","USD","A001_07_export.csv",""
"T01563","A004","2025-03-05","2025-03-07","Marriott","-906.14","USD","A004_03_export.csv","Shopping"
"T01564","A005","2025-01-05","2025-01-06","UBER *EATS","-56.34","USD","A005_01_export.csv",""
"T01565","A003","11/10/2025","2025-11-11","Chipotle","-70.72","USD","A003_11_export.csv",""
"T01566","A003","2/12/2025","2025-02-13","Smith's","-131.79","USD","A003_02_export.csv",""
"T01567","A004","11/25/2025","2025-11-26","CHEVRON 0209341","-46.55","USD","A004_11_export.csv",""
"T01568","A002","2025-01-18 00:00:00","2025-01-19","Uber","-16.22","USD","A002_01_export.csv","Bills"
"T01569","A001","2025-10-22","2025-10-23","LAS VEGAS ATHLETIC CLUB","-61.84","USD","A001_10_export.csv","Bills"
"T01570","A001","12/6/2025","2025-12-07","Amazon","-92.38","USD","A001_12_export.csv",""
"T01571","A005","6/2/2025","2025-06-04","NETFLIX.COM","-48.13","USD","A005_06_export.csv",""
"T01572","A001","8/30/2025","2025-08-31","Cox Communications","-198.79","USD","A001_08_export.csv",""
"T01573","A004","2025-11-19","2025-11-20","SW GAS CORP","-206.86","USD","A004_11_export.csv",""
"T01574","A001","2025-06-01","2025-06-03","Southwest Airlines","-897.27","USD","A001_06_export.csv",""
"T01575","A005","2025-01-10 00:00:00","2025-01-11","COX COMMUNICATIONS","-70.91","USD","A005_01_export.csv",""
"T01576","A003","2025-03-16 00:00:00","2025-03-18","AMC Theatres","-26.46","USD","A003_03_export.csv",""
"T01577","A002","2025-09-23 00:00:00","2025-09-25","Cox Communications","-190.41","USD","A002_09_export.csv",""
"T01578","A003","2025-11-02","2025-11-04","NIKE LAS VEGAS","-144.79","USD","A003_11_export.csv",""
"T01579","A001","2025-01-21","2025-01-22","DOORDASH*TEMP AUTH","-18.21","USD","A001_01_export.csv",""
"T01580","A004","4/1/2025","2025-04-02","AMC Theatres","-16.9","USD","A004_04_export.csv",""
"T01581","A001","2025-02-17","2025-02-18","COSTCO WHSE #1320","-127.03","USD","A001_02_export.csv",""
"T01582","A001","2025-10-10 00:00:00","2025-10-12","Southwest Gas","-48.4","USD","A001_10_export.csv",""
"T01583","A003","6/6/2025","2025-06-07","SOUTHWEST AIR","-714.64","USD","A003_06_export.csv","Shopping"
"T01584","A003","2025-03-17 00:00:00","2025-03-18","DOORDASH*TEMP AUTH","-43.41","USD","A003_03_export.csv","Shopping"
"T01585","A002","2025-07-22 00:00:00","2025-07-23","Amazon","-113.97","USD","A002_07_export.csv","Other"
"T01586","A004","2025-06-15 00:00:00","2025-06-16","Spotify","-67.02","USD","A004_06_export.csv","Other"
"T01587","A005","10/7/2025","2025-10-08","CVS","-32.62","USD","A005_10_export.csv",""
"T01588","A002","9/12/2025","2025-09-13","TARGET T-2450","-203.73","USD","A002_09_export.csv",""
"T01589","A003","2025-08-07","2025-08-08","MARRIOTT HOTEL","-581.16","USD","A003_08_export.csv",""
"T01590","A001","2025-03-28 00:00:00","2025-03-29","SHELL OIL 5742","-75.65","USD","A001_03_export.csv",""
"T01591","A002","2025-06-09 00:00:00","2025-06-10","NVENERGY PAYMENT","-180.36","USD","A002_06_export.csv",""
"T01592","A005","3/30/2025","2025-04-01","Amazon","-155.4","USD","A005_03_export.csv",""
"T01593","A001","2025-09-26","2025-09-27","Target","-113.45","USD","A001_09_export.csv",""
"T01594","A005","9/3/2025","2025-09-04","Airbnb","-345.38","USD","A005_09_export.csv",""
"T01595","A005","6/26/2025","2025-06-27","NVENERGY PAYMENT","-80.93","USD","A005_06_export.csv",""
"T01596","A001","2025-04-09 00:00:00","2025-04-10","Trader Joe's","-49.92","USD","A001_04_export.csv","Bills"
"T01597","A005","2025-02-20","2025-02-22","Chipotle","-19.68","USD","A005_02_export.csv",""
"T01598","A004","3/25/2025","2025-03-26","COX COMMUNICATIONS","-158.75","USD","A004_03_export.csv",""
"T01599","A003","2025-09-04","2025-09-06","Smith's","-188.45","USD","A003_09_export.csv",""
"T01600","A002","2025-06-07 00:00:00","2025-06-08","UBER *TRIP","-37.33","USD","A002_06_export.csv",""
"T01601","A002","5/8/2025","2025-05-10","TRADER JOES 124","-148.55","USD","A002_05_export.csv",""
"T01602","A005","7/17/2025","2025-07-19","WALGREENS #04712","-72.25","USD","A005_07_export.csv",""
"T01603","A004","2025-02-27","2025-03-01","COX COMMUNICATIONS","-74.23","USD","A004_02_export.csv",""
"T01604","A005","2025-09-01","2025-09-02","AMAZON.COM*","-53.33","USD","A005_09_export.csv","Other"
"T01605","A004","2025-11-08 00:00:00","2025-11-09","CHIPOTLE 2841","-25.58","USD","A004_11_export.csv",""
"T01606","A005","2025-01-03","2025-01-04","Nike","-141.49","USD","A005_01_export.csv",""
"T01607","A001","11/26/2025","2025-11-28","CVS/PHARMACY #8829","-88.22","USD","A001_11_export.csv","Bills"
"T01608","A002","2025-09-05","2025-09-06","AMC 0039 TOWN SQUARE","-26.38","USD","A002_09_export.csv",""
"T01609","A005","2025-07-28","2025-07-29","Southwest Gas","-73.52","USD","A005_07_export.csv","Other"
"T01610","A005","12/30/2025","2025-12-31","SPOTIFY USA","-14.98","USD","A005_12_export.csv","Other"
"T01611","A005","2025-12-09 00:00:00","2025-12-10","UBER *TRIP","-63.26","USD","A005_12_export.csv","Other"
"T01612","A002","2025-04-20","2025-04-22","COSTCO WHSE #1320","-31.53","USD","A002_04_export.csv",""
"T01613","A004","2025-10-20","2025-10-21","CHEVRON 0209341","-18.97","USD","A004_10_export.csv","Other"
"T01614","A002","2025-09-06","2025-09-08","SMITHS GROCERY 0348","-63.42","USD","A002_09_export.csv","Shopping"
"T01615","A004","2025-02-18","2025-02-19","Costco","-102.54","USD","A004_02_export.csv",""
"T01616","A003","2025-07-21","2025-07-22","DoorDash","-22.73","USD","A003_07_export.csv",""
"T01617","A004","2025-06-21 00:00:00","2025-06-22","CHEVRON 0209341","-11.96","USD","A004_06_export.csv",""
"T01618","A001","1/23/2025","2025-01-24","SPOTIFY USA","-24.05","USD","A001_01_export.csv",""
"T01619","A005","2025-01-07 00:00:00","2025-01-08","Walgreens","-66.65","USD","A005_01_export.csv",""
"T01620","A005","4/14/2025","2025-04-15","NIKE LAS VEGAS","-101.04","USD","A005_04_export.csv",""
"T01621","A003","2025-11-04 00:00:00","2025-11-05","AMAZON.COM*","-220","USD","A003_11_export.csv",""
"T01622","A001","2025-07-23 00:00:00","2025-07-24","Smith's","-35.92","USD","A001_07_export.csv",""
"T01623","A002","2025-07-19 00:00:00","2025-07-20","NV Energy","-87.47","USD","A002_07_export.csv",""
"T01624","A001","2025-07-19","2025-07-20","Chipotle","-9.7","USD","A001_07_export.csv",""
"T01625","A003","2025-07-08 00:00:00","2025-07-09","NETFLIX.COM","-65.32","USD","A003_07_export.csv",""
"T01626","A004","2025-06-26 00:00:00","2025-06-27","Yard House","-47.09","USD","A004_06_export.csv",""
"T01627","A002","7/28/2025","2025-07-29","WALGREENS #04712","-121.01","USD","A002_07_export.csv",""
"T01628","A001","2025-12-01","2025-12-02","DOORDASH*TEMP AUTH","-53.76","USD","A001_12_export.csv",""
"T01629","A002","5/2/2025","2025-05-03","SMITHS GROCERY 0348","-138.72","USD","A002_05_export.csv",""
"T01630","A001","2025-08-12","2025-08-13","Yard House","-15.79","USD","A001_08_export.csv",""
"T01631","A004","2025-11-25 00:00:00","2025-11-26","UBER *TRIP","-43.87","USD","A004_11_export.csv",""
"T01632","A004","2025-07-21","2025-07-23","AIRBNB * HM","-572.16","USD","A004_07_export.csv",""
"T01633","A005","2025-06-28 00:00:00","2025-06-29","Airbnb","-539.71","USD","A005_06_export.csv","Shopping"
"T01634","A003","2025-03-01","2025-03-02","Walgreens","-63.26","USD","A003_03_export.csv",""
"T01635","A004","2025-12-30","2026-01-01","AMAZON.COM*","-203.31","USD","A004_12_export.csv",""
"T01636","A001","10/10/2025","2025-10-11","Southwest Gas","-131.83","USD","A001_10_export.csv",""
"T01637","A005","2025-01-19","2025-01-20","CVS/PHARMACY #8829","-123.66","USD","A005_01_export.csv",""
"T01638","A001","2025-09-23","2025-09-24","MARRIOTT HOTEL","-708.15","USD","A001_09_export.csv",""
"T01639","A002","12/1/2025","2025-12-03","Shell","-38.11","USD","A002_12_export.csv",""
"T01640","A002","2025-10-28 00:00:00","2025-10-29","NETFLIX.COM","-37.55","USD","A002_10_export.csv",""
"T01641","A001","7/9/2025","2025-07-10","YARD HOUSE 8387","-30.39","USD","A001_07_export.csv",""
"T01642","A001","2025-01-17 00:00:00","2025-01-18","NVENERGY PAYMENT","-134.62","USD","A001_01_export.csv",""
"T01643","A003","2025-04-14 00:00:00","2025-04-15","WALGREENS #04712","-16.93","USD","A003_04_export.csv","Other"
"T01644","A002","2025-07-02 00:00:00","2025-07-03","NIKE LAS VEGAS","-41.82","USD","A002_07_export.csv",""
"T01645","A005","2025-09-14","2025-09-15","UBER EATS HELP","-73.53","USD","A005_09_export.csv",""
"T01646","A004","5/19/2025","2025-05-20","Chipotle","-28.97","USD","A004_05_export.csv",""
"T01647","A005","8/29/2025","2025-08-30","SW GAS CORP","-181.69","USD","A005_08_export.csv","Bills"
"T01648","A003","2025-03-20 00:00:00","2025-03-21","DD *DOORDASH","-83.01","USD","A003_03_export.csv",""
"T01649","A004","2/20/2025","2025-02-21","Walgreens","-96.11","USD","A004_02_export.csv","Food"
"T01650","A004","2025-11-17","2025-11-19","Walgreens","-120.05","USD","A004_11_export.csv",""
"T01651","A005","2025-12-25","2025-12-26","UBER *EATS","-95.26","USD","A005_12_export.csv",""
"T01652","A001","9/29/2025","2025-09-30","Nike","-103.04","USD","A001_09_export.csv",""
"T01653","A001","4/26/2025","2025-04-27","Southwest Airlines","-219.3","USD","A001_04_export.csv",""
"T01654","A002","2025-08-13 00:00:00","2025-08-15","NETFLIX.COM","-68.94","USD","A002_08_export.csv",""
"T01655","A001","2025-07-18","2025-07-20","Spotify","-55.32","USD","A001_07_export.csv","Shopping"
"T01656","A004","2025-10-28 00:00:00","2025-10-29","Spotify","-45.12","USD","A004_10_export.csv",""
"T01657","A003","4/7/2025","2025-04-09","SW GAS CORP","-147.47","USD","A003_04_export.csv",""
"T01658","A003","2025-05-28 00:00:00","2025-05-29","COSTCO WHSE #1320","-23.93","USD","A003_05_export.csv","Other"
"T01659","A004","2025-09-25 00:00:00","2025-09-26","Yard House","-10.75","USD","A004_09_export.csv",""
